candidate_id,age,group,sick_days_before,sick_days_after
14374,41,h32,3,0
14375,46,h40_sw,25,26
14376,39,h32,23,22
14377,33,h40_sw,6,5
14378,53,h32,0,0
14379,34,h32,1,0
14380,44,h40_fw,15,14
14381,56,h40_sw,12,9
14382,62,h32,29,29
14383,65,h40_sw,1,0
14384,47,h32,26,25
14385,37,h40_fw,3,4
14386,49,h40_sw,1,0
14387,63,h40_fw,5,4
14388,32,h32,2,0
14389,25,h40_fw,3,5
14390,57,h40_sw,13,15
14391,28,h40_fw,3,5
14392,65,h40_sw,1,0
14393,27,h40_fw,35,34
14394,27,h32,5,2
14395,58,h40_sw,4,4
14396,48,h40_sw,3,2
14397,37,h40_fw,8,7
14398,65,h40_fw,5,5
14399,24,h40_fw,1,2
14400,44,h40_fw,6,7
14401,58,h40_sw,0,0
14402,63,h40_sw,20,19
14403,31,h40_fw,11,13
14404,37,h40_fw,8,4
14405,48,h32,6,6
14406,33,h32,0,0
14407,62,h32,0,0
14408,33,h40_fw,12,11
14409,48,h40_fw,6,6
14410,62,h40_sw,7,6
14411,65,h40_fw,6,8
14412,60,h40_sw,0,1
14413,36,h32,46,45
14414,33,h40_fw,6,5
14415,60,h32,0,0
14416,42,h40_sw,1,2
14417,47,h40_fw,0,0
14418,33,h32,15,11
14419,37,h40_sw,20,18
14420,63,h40_fw,8,8
14421,53,h32,7,4
14422,27,h32,9,5
14423,55,h40_sw,24,22
14424,40,h40_sw,7,8
14425,55,h32,13,7
14426,49,h40_fw,20,19
14427,48,h40_fw,8,9
14428,37,h32,9,6
14429,41,h32,6,5
14430,39,h40_fw,2,2
14431,64,h32,6,5
14432,56,h32,2,0
14433,56,h32,0,0
14434,50,h40_fw,3,4
14435,42,h40_fw,12,11
14436,63,h40_sw,10,10
14437,44,h32,20,14
14438,58,h40_fw,7,6
14439,37,h32,25,23
14440,36,h40_fw,3,3
14441,39,h32,46,45
14442,53,h40_fw,2,2
14443,65,h32,9,10
14444,65,h40_fw,10,9
14445,37,h40_sw,21,20
14446,65,h40_sw,25,24
14447,28,h40_sw,30,28
14448,56,h32,5,0
14449,36,h40_sw,17,18
14450,34,h40_sw,0,0
14451,65,h40_sw,12,12
14452,48,h32,31,28
14453,24,h40_fw,2,4
14454,58,h40_sw,3,4
14455,54,h40_sw,6,5
14456,28,h40_fw,3,3
14457,63,h32,2,1
14458,56,h32,23,22
14459,34,h40_sw,1,1
14460,50,h32,9,10
14461,63,h40_fw,2,1
14462,28,h40_fw,9,11
14463,57,h32,19,17
14464,55,h40_sw,3,3
14465,37,h32,10,8
14466,49,h40_fw,2,3
14467,44,h40_sw,27,25
14468,31,h40_fw,8,10
14469,48,h40_fw,1,2
14470,62,h40_fw,39,39
14471,36,h32,23,23
14472,40,h40_sw,1,2
14473,36,h40_sw,3,1
14474,25,h32,42,39
14475,52,h40_sw,4,3
14476,37,h32,15,13
14477,44,h32,6,3
14478,44,h40_sw,42,41
14479,39,h32,9,8
14480,41,h40_sw,9,10
14481,43,h40_fw,6,6
14482,36,h40_fw,4,4
14483,37,h40_fw,23,22
14484,40,h32,4,1
14485,53,h32,0,0
14486,30,h40_fw,5,6
14487,33,h32,5,0
14488,36,h40_sw,19,20
14489,53,h32,6,5
14490,35,h32,2,0
14491,47,h40_fw,2,2
14492,37,h40_sw,16,17
14493,63,h40_fw,7,6
14494,57,h40_sw,5,4
14495,36,h40_fw,2,1
14496,53,h32,18,17
14497,45,h40_sw,61,58
14498,24,h32,8,5
14499,35,h40_fw,20,20
14500,33,h40_fw,1,2
14501,33,h40_sw,17,17
14502,57,h32,8,8
14503,62,h32,6,6
14504,38,h32,2,0
14505,37,h40_fw,3,3
14506,52,h40_fw,14,14
14507,45,h40_sw,22,21
14508,58,h32,33,28
14509,33,h40_sw,10,9
14510,48,h40_fw,13,14
14511,65,h32,4,4
14512,28,h40_sw,24,23
14513,60,h40_sw,2,6
14514,38,h40_sw,26,25
14515,26,h40_sw,10,9
14516,27,h32,17,17
14517,33,h40_sw,18,18
14518,45,h40_fw,21,20
14519,24,h32,7,5
14520,44,h32,1,0
14521,44,h32,27,24
14522,35,h32,9,9
14523,37,h40_fw,9,9
14524,62,h40_fw,4,5
14525,40,h32,14,13
14526,36,h40_sw,0,3
14527,28,h40_fw,1,1
14528,25,h40_sw,0,1
14529,37,h32,8,6
14530,60,h32,1,0
14531,25,h32,2,0
14532,25,h40_fw,0,0
14533,27,h40_sw,1,0
14534,60,h40_sw,3,0
14535,47,h40_fw,0,0
14536,36,h40_fw,23,23
14537,36,h40_fw,32,32
14538,47,h40_fw,4,5
14539,58,h32,14,13
14540,28,h40_sw,25,25
14541,34,h40_sw,2,2
14542,52,h40_fw,7,6
14543,38,h40_sw,7,4
14544,48,h32,9,9
14545,34,h40_sw,18,17
14546,57,h32,21,19
14547,39,h32,11,10
14548,28,h40_sw,58,57
14549,36,h32,11,11
14550,44,h40_sw,0,4
14551,27,h32,6,5
14552,25,h32,8,4
14553,65,h40_fw,5,4
14554,57,h40_sw,18,20
14555,65,h40_fw,9,8
14556,50,h32,0,0
14557,51,h40_fw,8,8
14558,60,h32,7,4
14559,46,h32,0,0
14560,26,h32,1,0
14561,32,h40_fw,15,17
14562,37,h32,0,0
14563,27,h40_fw,9,9
14564,35,h40_fw,6,4
14565,44,h40_sw,8,8
14566,44,h32,14,17
14567,45,h32,14,14
14568,34,h40_sw,7,4
14569,63,h40_fw,4,4
14570,44,h32,12,8
14571,54,h40_sw,2,3
14572,33,h32,3,1
14573,26,h40_fw,4,4
14574,65,h40_fw,4,6
14575,55,h32,0,0
14576,28,h32,5,3
14577,53,h40_fw,27,27
14578,32,h32,2,1
14579,59,h40_sw,9,10
14580,65,h32,2,0
14581,47,h40_fw,13,14
14582,44,h40_sw,12,14
14583,46,h32,1,0
14584,25,h40_fw,14,17
14585,45,h40_fw,3,2
14586,31,h40_sw,14,13
14587,37,h32,9,9
14588,65,h40_sw,5,4
14589,33,h40_fw,18,16
14590,36,h32,18,16
14591,56,h40_sw,1,0
14592,45,h32,1,0
14593,37,h40_sw,10,10
14594,55,h40_sw,0,0
14595,61,h32,0,0
14596,56,h40_fw,27,29
14597,52,h32,15,11
14598,40,h32,4,2
14599,34,h40_sw,0,0
14600,56,h32,5,2
14601,55,h40_fw,25,26
14602,57,h40_sw,4,3
14603,42,h40_sw,18,15
14604,45,h40_fw,0,0
14605,60,h32,14,12
14606,45,h40_sw,0,0
14607,36,h40_sw,5,5
14608,28,h32,0,0
14609,58,h40_sw,20,20
14610,28,h40_fw,26,28
14611,48,h40_fw,3,1
14612,33,h40_fw,11,12
14613,57,h40_fw,2,1
14614,34,h40_sw,1,2
14615,46,h40_fw,6,5
14616,33,h32,3,2
14617,65,h40_sw,6,5
14618,24,h32,19,16
14619,25,h40_sw,3,5
14620,62,h40_fw,7,6
14621,28,h32,0,0
14622,65,h40_fw,4,3
14623,40,h32,8,6
14624,62,h32,0,0
14625,37,h32,2,2
14626,41,h32,27,28
14627,52,h32,3,3
14628,40,h32,9,9
14629,62,h40_sw,12,12
14630,40,h40_sw,0,1
14631,65,h32,19,17
14632,27,h32,11,12
14633,34,h32,5,4
14634,39,h40_sw,1,1
14635,58,h40_sw,11,10
14636,63,h40_sw,8,7
14637,45,h32,14,11
14638,44,h32,3,1
14639,36,h32,16,15
14640,36,h32,6,2
14641,25,h32,8,6
14642,38,h40_sw,1,0
14643,43,h40_sw,8,6
14644,48,h40_fw,7,8
14645,62,h40_sw,7,9
14646,65,h32,11,6
14647,53,h40_fw,8,10
14648,60,h32,15,12
14649,38,h40_fw,14,14
14650,51,h40_sw,36,37
14651,27,h40_fw,9,11
14652,60,h40_sw,3,4
14653,48,h32,0,0
14654,57,h32,26,25
14655,62,h40_fw,9,8
14656,37,h40_sw,0,0
14657,28,h40_sw,0,0
14658,45,h40_fw,0,0
14659,37,h40_fw,2,0
14660,32,h40_sw,0,1
14661,45,h40_fw,9,8
14662,57,h32,0,0
14663,48,h40_fw,21,23
14664,65,h32,21,19
14665,58,h40_sw,8,8
14666,25,h32,5,5
14667,62,h40_fw,4,2
14668,58,h32,12,9
14669,62,h32,1,0
14670,27,h40_fw,4,3
14671,41,h32,2,0
14672,60,h40_sw,1,0
14673,36,h40_sw,7,5
14674,45,h40_sw,6,5
14675,62,h32,33,28
14676,40,h32,2,2
14677,48,h40_sw,8,9
14678,48,h32,0,0
14679,37,h40_sw,6,6
14680,44,h40_fw,1,2
14681,58,h40_fw,9,9
14682,60,h40_sw,7,8
14683,37,h40_fw,0,1
14684,59,h32,7,6
14685,44,h40_fw,8,5
14686,32,h40_fw,3,4
14687,47,h32,0,0
14688,46,h40_sw,9,10
14689,56,h32,14,12
14690,27,h40_fw,2,1
14691,27,h40_fw,5,8
14692,65,h40_sw,2,2
14693,53,h40_fw,4,4
14694,63,h32,23,17
14695,52,h40_sw,31,30
14696,39,h32,0,1
14697,48,h32,8,4
14698,63,h40_sw,13,9
14699,44,h40_sw,4,0
14700,48,h32,0,0
14701,33,h40_fw,21,23
14702,56,h32,9,8
14703,62,h32,20,20
14704,28,h40_fw,18,16
14705,33,h32,2,3
14706,60,h40_fw,8,7
14707,44,h32,0,0
14708,55,h40_fw,13,12
14709,33,h32,7,7
14710,36,h40_fw,29,30
14711,56,h40_sw,9,10
14712,48,h40_sw,17,16
14713,57,h40_fw,8,11
14714,52,h40_fw,13,13
14715,40,h32,5,0
14716,30,h40_sw,15,15
14717,56,h40_fw,0,0
14718,42,h40_sw,11,11
14719,28,h40_sw,11,10
14720,57,h32,18,16
14721,53,h40_fw,3,3
14722,37,h32,10,8
14723,59,h40_fw,20,19
14724,36,h40_sw,34,35
14725,62,h40_sw,8,8
14726,33,h40_fw,0,2
14727,36,h32,1,1
14728,53,h32,18,17
14729,65,h40_sw,4,4
14730,31,h40_fw,23,22
14731,53,h40_fw,9,10
14732,54,h40_fw,18,18
14733,42,h32,22,17
14734,49,h40_fw,0,2
14735,45,h40_fw,11,14
14736,58,h32,7,8
14737,41,h40_fw,6,6
14738,48,h32,6,2
14739,30,h40_sw,20,20
14740,24,h32,39,38
14741,45,h40_sw,3,4
14742,44,h40_fw,32,34
14743,49,h40_fw,3,5
14744,44,h40_sw,2,5
14745,37,h40_fw,14,14
14746,34,h40_fw,18,18
14747,30,h32,5,7
14748,48,h32,2,0
14749,44,h40_fw,2,1
14750,46,h40_fw,19,23
14751,65,h32,0,0
14752,25,h40_sw,2,4
14753,36,h40_fw,3,1
14754,52,h40_sw,5,5
14755,33,h40_fw,4,3
14756,26,h40_sw,19,20
14757,49,h32,3,1
14758,44,h40_sw,20,20
14759,41,h40_fw,8,7
14760,27,h40_sw,5,4
14761,30,h32,12,6
14762,58,h32,0,0
14763,37,h40_sw,6,6
14764,57,h40_fw,1,0
14765,40,h40_sw,11,10
14766,64,h32,4,1
14767,44,h32,37,36
14768,53,h40_fw,6,5
14769,35,h40_sw,23,22
14770,54,h32,7,3
14771,48,h32,2,1
14772,28,h40_fw,1,2
14773,63,h40_fw,15,14
14774,39,h32,0,0
14775,41,h32,7,6
14776,58,h40_fw,15,19
14777,50,h40_sw,8,7
14778,27,h40_fw,8,9
14779,54,h40_fw,5,5
14780,62,h32,3,0
14781,56,h32,15,15
14782,51,h40_sw,16,16
14783,46,h40_sw,20,23
14784,56,h40_sw,3,2
14785,48,h32,39,40
14786,56,h40_fw,11,11
14787,36,h40_sw,13,11
14788,37,h40_fw,1,0
14789,41,h32,1,0
14790,48,h40_sw,8,8
14791,33,h40_sw,35,35
14792,63,h40_fw,0,1
14793,45,h40_sw,6,7
14794,63,h32,4,0
14795,55,h40_fw,18,17
14796,33,h40_fw,30,27
14797,58,h32,0,0
14798,33,h40_sw,4,2
14799,48,h40_fw,23,23
14800,48,h32,2,0
14801,35,h32,4,4
14802,57,h32,2,0
14803,46,h32,11,7
14804,48,h32,9,5
14805,37,h40_sw,10,8
14806,48,h40_fw,12,11
14807,55,h32,3,0
14808,54,h40_sw,0,0
14809,32,h32,22,18
14810,41,h40_sw,10,8
14811,35,h40_fw,20,19
14812,53,h40_fw,0,0
14813,44,h40_sw,1,2
14814,39,h32,13,11
14815,34,h40_sw,8,6
14816,60,h40_fw,0,0
14817,36,h40_fw,8,7
14818,30,h40_sw,29,28
14819,32,h40_fw,3,4
14820,60,h40_sw,2,6
14821,52,h40_sw,18,16
14822,32,h32,7,2
14823,53,h40_sw,4,3
14824,57,h40_fw,7,6
14825,39,h40_fw,9,10
14826,39,h40_fw,2,1
14827,57,h40_sw,0,0
14828,49,h40_fw,18,18
14829,58,h40_fw,1,0
14830,48,h40_sw,5,7
14831,34,h40_fw,11,11
14832,46,h40_fw,6,6
14833,41,h40_sw,16,15
14834,60,h32,11,8
14835,27,h40_fw,2,1
14836,48,h40_sw,27,26
14837,48,h40_sw,4,3
14838,53,h40_sw,9,11
14839,35,h32,11,5
14840,51,h40_fw,6,7
14841,58,h40_fw,2,0
14842,38,h40_sw,26,26
14843,32,h32,1,0
14844,48,h40_sw,3,3
14845,48,h32,2,0
14846,51,h40_sw,1,3
14847,52,h40_sw,21,20
14848,55,h32,5,3
14849,38,h40_sw,0,1
14850,52,h40_fw,5,5
14851,47,h32,17,18
14852,36,h40_sw,2,0
14853,46,h40_sw,6,4
14854,39,h40_sw,7,9
14855,27,h40_sw,20,19
14856,49,h40_fw,7,6
14857,62,h40_fw,4,3
14858,47,h40_sw,2,2
14859,41,h40_fw,23,22
14860,63,h40_fw,34,35
14861,41,h32,2,2
14862,52,h40_sw,33,33
14863,63,h40_fw,0,0
14864,39,h32,8,7
14865,31,h40_sw,11,10
14866,50,h40_sw,14,14
14867,45,h40_fw,6,7
14868,58,h40_fw,6,6
14869,65,h32,21,19
14870,44,h40_fw,17,17
14871,28,h40_sw,13,13
14872,41,h40_sw,17,18
14873,31,h40_fw,1,0
14874,59,h40_fw,14,16
14875,37,h40_sw,19,18
14876,63,h40_fw,16,14
14877,48,h40_sw,0,0
14878,45,h40_sw,1,0
14879,51,h40_sw,0,0
14880,27,h32,40,37
14881,58,h32,22,20
14882,36,h40_fw,0,0
14883,40,h40_fw,0,1
14884,31,h32,0,0
14885,47,h40_fw,32,32
14886,35,h40_fw,6,8
14887,39,h40_fw,37,37
14888,50,h32,2,2
14889,53,h40_sw,23,23
14890,28,h40_fw,3,4
14891,45,h32,0,0
14892,44,h32,2,2
14893,33,h40_sw,6,4
14894,28,h40_sw,9,11
14895,58,h40_sw,14,12
14896,42,h40_sw,4,5
14897,65,h40_sw,10,10
14898,60,h40_sw,11,12
14899,34,h40_fw,9,8
14900,28,h32,1,0
14901,65,h40_sw,11,11
14902,33,h40_fw,0,0
14903,44,h40_sw,0,0
14904,44,h40_fw,16,18
14905,62,h32,8,7
14906,49,h40_fw,8,9
14907,48,h32,4,3
14908,36,h40_sw,5,2
14909,27,h40_sw,2,0
14910,46,h32,21,17
14911,56,h40_fw,22,21
14912,36,h32,3,0
14913,65,h40_sw,10,11
14914,61,h40_fw,9,9
14915,36,h40_fw,9,8
14916,48,h32,3,0
14917,49,h32,7,8
14918,62,h32,30,31
14919,44,h40_fw,4,4
14920,36,h40_fw,0,0
14921,58,h40_sw,13,14
14922,60,h32,8,4
14923,44,h32,0,0
14924,57,h40_fw,15,15
14925,40,h40_sw,11,10
14926,46,h32,6,2
14927,46,h32,23,21
14928,63,h32,12,10
14929,58,h32,4,3
14930,44,h32,9,5
14931,36,h32,2,0
14932,27,h40_sw,3,5
14933,25,h40_fw,7,7
14934,41,h40_sw,5,5
14935,62,h32,5,2
14936,27,h32,28,27
14937,46,h32,7,8
14938,35,h40_sw,24,24
14939,34,h40_sw,26,24
14940,44,h40_fw,4,4
14941,28,h32,23,23
14942,40,h32,16,11
14943,28,h32,3,5
14944,49,h32,10,8
14945,36,h32,14,12
14946,32,h40_sw,2,1
14947,45,h40_sw,8,7
14948,44,h40_fw,12,12
14949,25,h40_sw,32,32
14950,48,h40_fw,0,0
14951,55,h40_fw,13,12
14952,41,h40_fw,15,17
14953,45,h40_sw,0,0
14954,44,h40_fw,6,5
14955,39,h40_fw,8,9
14956,49,h40_sw,2,6
14957,56,h40_fw,6,6
14958,33,h40_sw,5,0
14959,53,h40_fw,12,14
14960,44,h32,10,8
14961,44,h40_fw,7,7
14962,56,h40_sw,4,2
14963,45,h40_fw,10,10
14964,63,h32,39,35
14965,57,h40_fw,10,11
14966,41,h32,2,0
14967,41,h32,22,20
14968,30,h40_fw,2,5
14969,39,h32,16,16
14970,36,h32,7,6
14971,29,h40_fw,1,0
14972,44,h40_sw,7,5
14973,44,h40_fw,1,3
14974,63,h32,3,0
14975,46,h40_sw,10,9
14976,38,h32,1,1
14977,47,h32,23,24
14978,53,h40_fw,8,7
14979,33,h32,6,5
14980,36,h40_fw,4,4
14981,53,h32,8,4
14982,39,h32,2,1
14983,35,h32,20,18
14984,44,h40_sw,16,13
14985,32,h40_sw,7,6
14986,52,h32,2,1
14987,63,h32,1,0
14988,48,h40_sw,19,19
14989,56,h40_sw,28,28
14990,44,h40_sw,27,28
14991,57,h32,8,3
14992,44,h40_fw,11,5
14993,49,h32,0,0
14994,52,h40_sw,1,1
14995,52,h32,3,4
14996,53,h32,23,21
14997,48,h40_sw,22,20
14998,58,h40_sw,3,4
14999,50,h40_fw,6,5
15000,58,h32,7,11
15001,60,h40_sw,7,5
15002,62,h40_sw,0,0
15003,41,h40_fw,2,1
15004,25,h32,11,7
15005,37,h40_fw,14,11
15006,57,h40_fw,22,20
15007,45,h40_fw,1,0
15008,58,h40_sw,6,5
15009,56,h40_fw,18,17
15010,57,h32,10,8
15011,57,h32,10,8
15012,48,h32,7,2
15013,44,h40_fw,10,10
15014,37,h40_sw,1,0
15015,36,h40_sw,27,26
15016,50,h40_fw,11,10
15017,28,h40_fw,4,6
15018,52,h32,2,0
15019,44,h40_fw,10,8
15020,33,h32,8,8
15021,53,h32,8,3
15022,58,h40_sw,18,14
15023,53,h40_sw,10,13
15024,28,h40_fw,2,4
15025,34,h32,2,2
15026,62,h40_fw,13,12
15027,37,h40_sw,13,12
15028,34,h40_fw,1,0
15029,28,h40_fw,6,4
15030,52,h40_fw,6,7
15031,49,h40_sw,17,17
15032,45,h32,6,0
15033,48,h32,16,13
15034,65,h40_fw,0,0
15035,24,h40_fw,17,17
15036,41,h40_fw,4,4
15037,58,h40_fw,5,5
15038,65,h32,35,34
15039,45,h40_fw,30,29
15040,27,h32,4,3
15041,45,h32,5,0
15042,30,h40_sw,1,3
15043,34,h40_fw,2,4
15044,57,h32,2,2
15045,33,h40_sw,4,6
15046,53,h32,2,0
15047,61,h40_fw,0,0
15048,57,h40_sw,7,6
15049,39,h40_sw,5,7
15050,53,h40_fw,0,0
15051,36,h32,7,4
15052,36,h40_fw,6,5
15053,49,h32,10,8
15054,48,h32,5,3
15055,28,h40_fw,12,12
15056,42,h40_sw,8,4
15057,52,h32,6,2
15058,39,h32,11,11
15059,33,h32,10,8
15060,37,h40_fw,5,4
15061,58,h40_sw,2,1
15062,41,h32,26,26
15063,39,h32,5,3
15064,32,h32,21,19
15065,64,h32,2,0
15066,27,h40_sw,10,14
15067,32,h40_fw,61,60
15068,48,h40_sw,17,17
15069,30,h32,1,0
15070,57,h32,26,24
15071,65,h40_fw,1,3
15072,27,h32,22,20
15073,53,h40_sw,1,1
15074,46,h32,2,2
15075,62,h40_fw,34,35
15076,40,h40_fw,14,14
15077,53,h40_fw,3,4
15078,56,h32,2,1
15079,53,h40_sw,18,18
15080,45,h40_fw,27,27
15081,48,h32,2,0
15082,33,h32,4,7
15083,62,h40_fw,7,7
15084,53,h40_sw,2,1
15085,41,h32,3,0
15086,34,h40_fw,14,14
15087,37,h40_fw,8,8
15088,58,h40_fw,2,3
15089,62,h40_fw,5,5
15090,35,h40_sw,31,31
15091,63,h40_fw,0,0
15092,33,h40_fw,1,2
15093,58,h40_sw,4,5
15094,32,h40_sw,5,5
15095,41,h40_fw,16,17
15096,49,h32,9,9
15097,44,h32,2,0
15098,50,h40_fw,11,11
15099,58,h40_sw,24,21
15100,39,h40_sw,7,7
15101,58,h40_sw,11,11
15102,36,h40_sw,30,30
15103,58,h40_sw,19,16
15104,65,h40_fw,3,7
15105,52,h32,7,7
15106,57,h40_sw,28,29
15107,63,h32,10,12
15108,34,h40_fw,0,0
15109,47,h40_fw,17,17
15110,33,h40_fw,0,0
15111,30,h40_sw,5,6
15112,37,h40_sw,3,3
15113,57,h40_fw,8,9
15114,41,h32,10,10
15115,35,h32,2,2
15116,45,h40_fw,1,0
15117,45,h40_sw,4,4
15118,49,h32,26,25
15119,63,h40_sw,23,20
15120,63,h40_fw,3,2
15121,51,h40_sw,2,1
15122,52,h32,30,25
15123,62,h32,3,4
15124,55,h40_sw,15,15
15125,53,h32,5,2
15126,65,h40_sw,10,10
15127,49,h32,11,7
15128,47,h40_fw,23,25
15129,27,h32,22,22
15130,32,h32,18,16
15131,52,h32,24,19
15132,27,h40_fw,1,4
15133,35,h40_sw,5,4
15134,44,h32,14,10
15135,40,h32,27,26
15136,37,h32,31,31
15137,33,h40_sw,19,20
15138,28,h40_sw,4,2
15139,39,h40_fw,1,2
15140,40,h40_fw,0,0
15141,58,h32,27,27
15142,65,h40_fw,6,5
15143,53,h40_fw,2,3
15144,48,h40_fw,3,2
15145,44,h40_fw,5,5
15146,34,h32,7,4
15147,26,h40_sw,6,8
15148,62,h32,1,1
15149,36,h40_fw,0,0
15150,25,h40_sw,21,19
15151,33,h40_fw,0,0
15152,35,h40_sw,9,8
15153,41,h40_fw,0,2
15154,37,h32,11,10
15155,63,h40_sw,7,7
15156,33,h40_sw,0,0
15157,31,h32,3,0
15158,37,h32,6,3
15159,40,h40_sw,15,14
15160,58,h40_sw,0,0
15161,52,h40_fw,7,6
15162,33,h40_fw,12,11
15163,27,h32,7,0
15164,65,h40_fw,7,7
15165,34,h32,3,2
15166,31,h32,20,18
15167,36,h40_fw,3,5
15168,56,h40_fw,3,4
15169,44,h40_sw,0,0
15170,38,h40_fw,11,9
15171,32,h32,8,9
15172,57,h40_sw,9,11
15173,53,h40_sw,15,10
15174,65,h40_fw,26,23
15175,33,h40_fw,33,34
15176,30,h40_fw,4,4
15177,35,h40_sw,4,2
15178,62,h40_fw,14,13
15179,45,h32,8,4
15180,31,h32,7,5
15181,44,h40_fw,0,0
15182,48,h40_sw,35,35
15183,53,h32,0,0
15184,30,h32,13,11
15185,46,h40_sw,35,30
15186,31,h32,1,0
15187,60,h32,0,0
15188,57,h40_fw,2,2
15189,28,h40_fw,5,4
15190,58,h40_sw,14,14
15191,25,h40_sw,1,4
15192,60,h40_sw,2,1
15193,37,h40_sw,3,8
15194,36,h40_sw,7,6
15195,55,h40_fw,0,1
15196,32,h32,2,0
15197,46,h32,4,3
15198,27,h40_sw,1,2
15199,63,h32,31,31
15200,32,h40_sw,23,22
15201,60,h32,4,1
15202,60,h40_fw,6,6
15203,65,h32,22,21
15204,33,h40_fw,0,0
15205,37,h40_sw,0,2
15206,45,h40_fw,4,3
15207,62,h40_fw,5,6
15208,57,h32,4,1
15209,34,h40_fw,23,23
15210,54,h40_sw,1,0
15211,51,h32,9,8
15212,44,h40_fw,48,49
15213,55,h32,0,0
15214,33,h32,0,0
15215,62,h40_sw,25,26
15216,44,h32,0,1
15217,45,h32,32,28
15218,52,h40_sw,9,8
15219,62,h40_fw,6,6
15220,33,h32,4,4
15221,38,h32,26,25
15222,52,h40_fw,20,22
15223,30,h40_fw,0,2
15224,65,h32,19,20
15225,47,h32,6,5
15226,46,h40_sw,13,15
15227,27,h32,8,7
15228,47,h40_sw,6,6
15229,48,h32,3,0
15230,27,h32,24,21
15231,51,h40_sw,13,15
15232,58,h40_sw,0,0
15233,30,h32,11,10
15234,49,h40_sw,17,18
15235,36,h40_sw,5,7
15236,50,h32,24,24
15237,53,h32,9,4
15238,44,h32,8,5
15239,35,h32,24,21
15240,28,h40_fw,5,6
15241,28,h32,15,13
15242,57,h40_fw,5,3
15243,48,h40_fw,5,5
15244,44,h40_fw,1,0
15245,25,h32,5,5
15246,33,h40_sw,26,27
15247,36,h40_fw,4,5
15248,63,h40_fw,4,3
15249,58,h32,6,7
15250,35,h40_fw,13,14
15251,55,h32,0,0
15252,26,h40_fw,6,7
15253,28,h40_fw,17,15
15254,51,h40_sw,3,4
15255,28,h40_sw,16,15
15256,33,h40_fw,5,5
15257,62,h40_fw,27,26
15258,36,h40_fw,1,3
15259,35,h40_sw,0,1
15260,57,h40_fw,6,7
15261,55,h40_sw,4,2
15262,49,h32,10,7
15263,28,h32,45,43
15264,53,h40_fw,0,1
15265,44,h32,0,0
15266,25,h40_sw,1,0
15267,34,h40_sw,2,3
15268,44,h32,1,3
15269,48,h40_fw,13,14
15270,44,h40_sw,29,29
15271,28,h40_fw,0,0
15272,41,h40_fw,3,3
15273,32,h32,5,5
15274,53,h40_fw,8,8
15275,31,h40_sw,2,0
15276,60,h32,19,17
15277,59,h40_fw,1,2
15278,60,h32,7,5
15279,34,h40_fw,11,10
15280,34,h40_fw,4,6
15281,63,h32,16,10
15282,62,h40_sw,3,3
15283,47,h40_sw,10,11
15284,53,h32,2,1
15285,58,h40_fw,0,1
15286,52,h40_sw,13,13
15287,65,h32,9,4
15288,48,h40_fw,5,6
15289,41,h32,13,10
15290,53,h32,0,0
15291,32,h40_fw,11,9
15292,39,h32,4,0
15293,29,h40_fw,7,8
15294,36,h32,2,1
15295,46,h40_sw,6,4
15296,32,h40_fw,18,16
15297,31,h40_fw,5,7
15298,28,h40_fw,7,8
15299,35,h40_sw,34,35
15300,34,h40_sw,20,15
15301,65,h40_fw,0,0
15302,48,h32,1,1
15303,27,h40_fw,0,3
15304,27,h40_sw,7,8
15305,36,h40_fw,4,5
15306,36,h32,24,18
15307,44,h40_sw,1,0
15308,42,h40_sw,5,4
15309,35,h32,25,24
15310,58,h40_fw,5,6
15311,56,h40_sw,3,0
15312,44,h40_sw,1,3
15313,44,h32,2,0
15314,48,h32,2,3
15315,52,h32,1,0
15316,39,h40_fw,9,10
15317,48,h40_fw,18,18
15318,56,h32,34,27
15319,33,h40_sw,12,12
15320,55,h32,7,5
15321,45,h40_sw,18,17
15322,48,h40_fw,14,14
15323,41,h32,2,0
15324,35,h40_sw,0,2
15325,49,h40_sw,40,40
15326,39,h40_sw,24,26
15327,30,h40_fw,1,2
15328,55,h40_fw,31,31
15329,39,h32,5,3
15330,27,h32,41,41
15331,33,h40_fw,2,2
15332,42,h40_fw,14,14
15333,61,h32,5,1
15334,63,h40_sw,26,25
15335,35,h40_sw,10,8
15336,27,h40_sw,23,22
15337,56,h32,3,1
15338,44,h32,13,7
15339,45,h32,21,21
15340,27,h40_sw,19,19
15341,60,h40_sw,8,7
15342,55,h40_fw,13,11
15343,33,h32,24,20
15344,54,h40_sw,6,8
15345,46,h40_sw,17,17
15346,33,h32,1,0
15347,48,h40_sw,4,2
15348,27,h32,6,4
15349,44,h32,6,6
15350,31,h40_sw,1,2
15351,46,h32,0,0
15352,52,h40_sw,14,14
15353,60,h40_fw,20,21
15354,28,h32,1,3
15355,60,h40_fw,6,5
15356,46,h40_sw,12,12
15357,59,h32,2,2
15358,44,h40_fw,9,9
15359,52,h40_fw,0,0
15360,60,h40_fw,13,13
15361,40,h32,8,6
15362,33,h40_fw,4,4
15363,48,h40_fw,18,18
15364,62,h32,0,0
15365,48,h40_fw,11,10
15366,53,h40_sw,15,14
15367,32,h40_fw,5,4
15368,55,h40_fw,17,17
15369,28,h40_sw,12,9
15370,53,h40_fw,8,8
15371,37,h32,22,25
15372,65,h40_fw,3,3
15373,60,h40_fw,2,2
15374,28,h40_sw,2,1
15375,32,h40_fw,9,10
15376,40,h32,4,4
