Movie ID,Title,Genres,Tite
2483,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,Day of the Beast The (El Día de la bestia) (1995)
2484,Tinseltown (1998),Comedy,Tinseltown (1998)
2485,She's All That (1999),Comedy|Romance,She's All That (1999)
2486,24-hour Woman (1998),Drama,24-hour Woman (1998)
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,Blood Guts Bullets and Octane (1998)
2488,Peeping Tom (1960),Drama|Horror|Thriller,Peeping Tom (1960)
2489,Spanish Fly (1998),Drama,Spanish Fly (1998)
2490,Payback (1999),Action|Thriller,Payback (1999)
2491,Simply Irresistible (1999),Comedy|Romance,Simply Irresistible (1999)
2492,20 Dates (1998),Comedy,20 Dates (1998)
2493,"Harmonists, The (1997)",Drama,Harmonists The (1997)
2494,"Last Days, The (1998)",Documentary,Last Days The (1998)
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,Fantastic Planet The (La Planète sauvage) (1973)
2496,Blast from the Past (1999),Comedy|Romance,Blast from the Past (1999)
2497,Message in a Bottle (1999),Romance,Message in a Bottle (1999)
2498,My Favorite Martian (1999),Comedy|Sci-Fi,My Favorite Martian (1999)
2499,God Said 'Ha!' (1998),Comedy,God Said 'Ha!' (1998)
2500,Jawbreaker (1999),Comedy,Jawbreaker (1999)
2501,October Sky (1999),Drama,October Sky (1999)
2502,Office Space (1999),Comedy|Romance,Office Space (1999)
2503,"Apple, The (Sib) (1998)",Drama,Apple The (Sib) (1998)
2504,200 Cigarettes (1999),Comedy|Drama,200 Cigarettes (1999)
2505,8MM (1999),Thriller,8MM (1999)
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,Other Sister The (1999)
2507,Breakfast of Champions (1999),Comedy,Breakfast of Champions (1999)
2508,"Breaks, The (1999)",Drama,Breaks The (1999)
2509,Eight Days a Week (1997),Comedy,Eight Days a Week (1997)
2510,Just the Ticket (1999),Comedy|Romance,Just the Ticket (1999)
2511,"Long Goodbye, The (1973)",Crime,Long Goodbye The (1973)
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,Ballad of Narayama The (Narayama Bushiko) (1982)
2513,Pet Sematary (1989),Horror,Pet Sematary (1989)
2514,Pet Sematary II (1992),Horror,Pet Sematary II (1992)
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,Children of the Corn II: The Final Sacrifice (1993)
2516,Children of the Corn III (1994),Horror,Children of the Corn III (1994)
2517,Christine (1983),Horror,Christine (1983)
2518,Night Shift (1982),Comedy,Night Shift (1982)
2519,House on Haunted Hill (1958),Horror,House on Haunted Hill (1958)
2520,Airport (1970),Drama,Airport (1970)
2521,Airport 1975 (1974),Drama,Airport 1975 (1974)
2522,Airport '77 (1977),Drama,Airport '77 (1977)
2523,Rollercoaster (1977),Drama|Thriller,Rollercoaster (1977)
2524,"Towering Inferno, The (1974)",Action|Drama,Towering Inferno The (1974)
2525,Alligator (1980),Action|Horror|Sci-Fi,Alligator (1980)
2526,Meteor (1979),Sci-Fi,Meteor (1979)
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,Westworld (1973)
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,Logan's Run (1976)
2529,Planet of the Apes (1968),Action|Sci-Fi,Planet of the Apes (1968)
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,Beneath the Planet of the Apes (1970)
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,Battle for the Planet of the Apes (1973)
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,Conquest of the Planet of the Apes (1972)
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,Escape from the Planet of the Apes (1971)
2534,Avalanche (1978),Action,Avalanche (1978)
2535,Earthquake (1974),Action,Earthquake (1974)
2536,"Concorde: Airport '79, The (1979)",Drama,Concorde: Airport '79 The (1979)
2537,Beyond the Poseidon Adventure (1979),Adventure,Beyond the Poseidon Adventure (1979)
2538,Dancemaker (1998),Documentary,Dancemaker (1998)
2539,Analyze This (1999),Comedy,Analyze This (1999)
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,Corruptor The (1999)
2541,Cruel Intentions (1999),Drama,Cruel Intentions (1999)
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,Lock Stock & Two Smoking Barrels (1998)
2543,Six Ways to Sunday (1997),Comedy,Six Ways to Sunday (1997)
2544,"School of Flesh, The (L' École de la chair) (1998)",Drama,School of Flesh The (L' École de la chair) (1998)
2545,Relax... It's Just Sex (1998),Comedy,Relax... It's Just Sex (1998)
2546,"Deep End of the Ocean, The (1999)",Drama,Deep End of the Ocean The (1999)
2547,Harvest (1998),Drama,Harvest (1998)
2548,"Rage: Carrie 2, The (1999)",Horror,Rage: Carrie 2 The (1999)
2549,Wing Commander (1999),Action|Sci-Fi,Wing Commander (1999)
2550,"Haunting, The (1963)",Horror|Thriller,Haunting The (1963)
2551,Dead Ringers (1988),Drama|Thriller,Dead Ringers (1988)
2552,My Boyfriend's Back (1993),Comedy,My Boyfriend's Back (1993)
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,Village of the Damned (1960)
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,Children of the Damned (1963)
2555,Baby Geniuses (1999),Comedy,Baby Geniuses (1999)
2556,Telling You (1998),Comedy|Drama|Romance,Telling You (1998)
2557,I Stand Alone (Seul contre tous) (1998),Drama,I Stand Alone (Seul contre tous) (1998)
2558,Forces of Nature (1999),Comedy|Romance,Forces of Nature (1999)
2559,"King and I, The (1999)",Animation|Children's,King and I The (1999)
2560,Ravenous (1999),Drama|Horror,Ravenous (1999)
2561,True Crime (1999),Crime|Thriller,True Crime (1999)
2562,Bandits (1997),Drama,Bandits (1997)
2563,Beauty (1998),Drama,Beauty (1998)
2564,"Empty Mirror, The (1999)",Drama,Empty Mirror The (1999)
2565,"King and I, The (1956)",Musical,King and I The (1956)
2566,Doug's 1st Movie (1999),Animation|Children's,Doug's 1st Movie (1999)
2567,EDtv (1999),Comedy,EDtv (1999)
2568,"Mod Squad, The (1999)",Action|Crime,Mod Squad The (1999)
2569,Among Giants (1998),Drama|Romance,Among Giants (1998)
2570,"Walk on the Moon, A (1999)",Drama|Romance,Walk on the Moon A (1999)
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,Matrix The (1999)
2572,10 Things I Hate About You (1999),Comedy|Romance,10 Things I Hate About You (1999)
2573,Tango (1998),Drama,Tango (1998)
2574,"Out-of-Towners, The (1999)",Comedy,Out-of-Towners The (1999)
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,Dreamlife of Angels The (La Vie rêvée des anges) (1998)
2576,"Love, etc. (1996)",Drama,Love etc. (1996)
2577,Metroland (1997),Comedy|Drama,Metroland (1997)
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,Sticky Fingers of Time The (1997)
2579,Following (1998),Drama,Following (1998)
2580,Go (1999),Crime,Go (1999)
2581,Never Been Kissed (1999),Comedy|Romance,Never Been Kissed (1999)
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,Twin Dragons (Shuang long hui) (1992)
2583,Cookie's Fortune (1999),Mystery,Cookie's Fortune (1999)
2584,Foolish (1999),Comedy,Foolish (1999)
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,Lovers of the Arctic Circle The (Los Amantes del Círculo Polar) (1998)
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,Goodbye Lover (1999)
2587,Life (1999),Comedy,Life (1999)
2588,Clubland (1998),Drama,Clubland (1998)
2589,Friends & Lovers (1999),Comedy|Drama|Romance,Friends & Lovers (1999)
2590,Hideous Kinky (1998),Drama,Hideous Kinky (1998)
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998)
2592,"Joyriders, The (1999)",Drama,Joyriders The (1999)
2593,"Monster, The (Il Mostro) (1994)",Comedy,Monster The (Il Mostro) (1994)
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,Open Your Eyes (Abre los ojos) (1997)
2595,Photographer (Fotoamator) (1998),Documentary,Photographer (Fotoamator) (1998)
2596,SLC Punk! (1998),Comedy|Drama,SLC Punk! (1998)
2597,Lost & Found (1999),Comedy|Romance,Lost & Found (1999)
2598,Pushing Tin (1999),Comedy,Pushing Tin (1999)
2599,Election (1999),Comedy,Election (1999)
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,eXistenZ (1999)
2601,"Little Bit of Soul, A (1998)",Comedy,Little Bit of Soul A (1998)
2602,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,Mighty Peking Man (Hsing hsing wang) (1977)
2603,Nô (1998),Drama,Nô (1998)
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,Let it Come Down: The Life of Paul Bowles (1998)
2605,Entrapment (1999),Crime|Thriller,Entrapment (1999)
2606,Idle Hands (1999),Comedy|Horror,Idle Hands (1999)
2607,Get Real (1998),Drama,Get Real (1998)
2608,Heaven (1998),Thriller,Heaven (1998)
2609,"King of Masks, The (Bian Lian) (1996)",Drama,King of Masks The (Bian Lian) (1996)
2610,Three Seasons (1999),Drama,Three Seasons (1999)
2611,"Winslow Boy, The (1998)",Drama,Winslow Boy The (1998)
2612,Mildred Pierce (1945),Drama,Mildred Pierce (1945)
2613,Night of the Comet (1984),Action|Horror|Sci-Fi,Night of the Comet (1984)
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,Chopping Mall (a.k.a. Killbots) (1986)
2615,My Science Project (1985),Adventure|Sci-Fi,My Science Project (1985)
2616,Dick Tracy (1990),Action|Crime,Dick Tracy (1990)
2617,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,Mummy The (1999)
2618,"Castle, The (1997)",Comedy,Castle The (1997)
2619,Mascara (1999),Drama,Mascara (1999)
2620,This Is My Father (1998),Drama|Romance,This Is My Father (1998)
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998)
2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,Midsummer Night's Dream A (1999)
2623,Trippin' (1999),Comedy,Trippin' (1999)
2624,After Life (1998),Drama,After Life (1998)
2625,Black Mask (Hak hap) (1996),Action,Black Mask (Hak hap) (1996)
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,Edge of Seventeen (1998)
2627,Endurance (1998),Documentary|Drama,Endurance (1998)
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode I - The Phantom Menace (1999)
2629,"Love Letter, The (1999)",Comedy|Romance,Love Letter The (1999)
2630,Besieged (L' Assedio) (1998),Drama,Besieged (L' Assedio) (1998)
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,Frogs for Snakes (1998)
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,Saragossa Manuscript The (Rekopis znaleziony w Saragossie) (1965)
2633,"Mummy, The (1932)",Horror|Romance,Mummy The (1932)
2634,"Mummy, The (1959)",Horror,Mummy The (1959)
2635,"Mummy's Curse, The (1944)",Horror,Mummy's Curse The (1944)
2636,"Mummy's Ghost, The (1944)",Horror,Mummy's Ghost The (1944)
2637,"Mummy's Hand, The (1940)",Horror,Mummy's Hand The (1940)
2638,"Mummy's Tomb, The (1942)",Horror,Mummy's Tomb The (1942)
2639,Mommie Dearest (1981),Drama,Mommie Dearest (1981)
2640,Superman (1978),Action|Adventure|Sci-Fi,Superman (1978)
2641,Superman II (1980),Action|Adventure|Sci-Fi,Superman II (1980)
2642,Superman III (1983),Action|Adventure|Sci-Fi,Superman III (1983)
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,Superman IV: The Quest for Peace (1987)
2644,Dracula (1931),Horror,Dracula (1931)
2645,Dracula (1958),Horror,Dracula (1958)
2646,House of Dracula (1945),Horror,House of Dracula (1945)
2647,House of Frankenstein (1944),Horror,House of Frankenstein (1944)
2648,Frankenstein (1931),Horror,Frankenstein (1931)
2649,Son of Frankenstein (1939),Horror,Son of Frankenstein (1939)
2650,"Ghost of Frankenstein, The (1942)",Horror,Ghost of Frankenstein The (1942)
2651,Frankenstein Meets the Wolf Man (1943),Horror,Frankenstein Meets the Wolf Man (1943)
2652,"Curse of Frankenstein, The (1957)",Horror,Curse of Frankenstein The (1957)
2653,Son of Dracula (1943),Horror,Son of Dracula (1943)
2654,"Wolf Man, The (1941)",Horror,Wolf Man The (1941)
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,Howling II: Your Sister Is a Werewolf (1985)
2656,Tarantula (1955),Horror|Sci-Fi,Tarantula (1955)
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,Rocky Horror Picture Show The (1975)
2658,"Flying Saucer, The (1950)",Sci-Fi,Flying Saucer The (1950)
2659,It Came from Hollywood (1982),Comedy|Documentary,It Came from Hollywood (1982)
2660,"Thing From Another World, The (1951)",Sci-Fi,Thing From Another World The (1951)
2661,It Came from Outer Space (1953),Sci-Fi,It Came from Outer Space (1953)
2662,"War of the Worlds, The (1953)",Action|Sci-Fi|War,War of the Worlds The (1953)
2663,It Came from Beneath the Sea (1955),Sci-Fi,It Came from Beneath the Sea (1955)
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,Invasion of the Body Snatchers (1956)
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,Earth Vs. the Flying Saucers (1956)
2666,It Conquered the World (1956),Sci-Fi,It Conquered the World (1956)
2667,"Mole People, The (1956)",Sci-Fi,Mole People The (1956)
2668,Swamp Thing (1982),Horror|Sci-Fi,Swamp Thing (1982)
2669,Pork Chop Hill (1959),War,Pork Chop Hill (1959)
2670,"Run Silent, Run Deep (1958)",War,Run Silent Run Deep (1958)
2671,Notting Hill (1999),Comedy|Romance,Notting Hill (1999)
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,Thirteenth Floor The (1999)
2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,Eternity and a Day (Mia eoniotita ke mia mera ) (1998)
2674,"Loss of Sexual Innocence, The (1999)",Drama,Loss of Sexual Innocence The (1999)
2675,Twice Upon a Yesterday (1998),Comedy|Drama|Romance,Twice Upon a Yesterday (1998)
2676,Instinct (1999),Drama|Thriller,Instinct (1999)
2677,Buena Vista Social Club (1999),Documentary,Buena Vista Social Club (1999)
2678,Desert Blue (1999),Drama,Desert Blue (1999)
2679,Finding North (1999),Drama|Romance,Finding North (1999)
2680,Floating (1997),Drama,Floating (1997)
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,Free Enterprise (1998)
2682,Limbo (1999),Drama,Limbo (1999)
2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,Austin Powers: The Spy Who Shagged Me (1999)
2684,Taxman (1999),Comedy|Drama,Taxman (1999)
2685,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,Red Dwarf The (Le Nain rouge) (1998)
2686,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,Red Violin The (Le Violon rouge) (1998)
2687,Tarzan (1999),Animation|Children's,Tarzan (1999)
2688,"General's Daughter, The (1999)",Drama|Thriller,General's Daughter The (1999)
2689,Get Bruce (1999),Documentary,Get Bruce (1999)
2690,"Ideal Husband, An (1999)",Comedy,Ideal Husband An (1999)
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,Legend of 1900 The (Leggenda del pianista sull'oceano) (1998)
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,Run Lola Run (Lola rennt) (1998)
2693,Trekkies (1997),Documentary,Trekkies (1997)
2694,Big Daddy (1999),Comedy,Big Daddy (1999)
2695,"Boys, The (1997)",Drama,Boys The (1997)
2696,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,Dinner Game The (Le Dîner de cons) (1998)
2697,My Son the Fanatic (1998),Comedy|Drama|Romance,My Son the Fanatic (1998)
2698,Zone 39 (1997),Sci-Fi,Zone 39 (1997)
2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,Arachnophobia (1990)
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,South Park: Bigger Longer and Uncut (1999)
2701,Wild Wild West (1999),Action|Sci-Fi|Western,Wild Wild West (1999)
2702,Summer of Sam (1999),Drama,Summer of Sam (1999)
2703,Broken Vessels (1998),Drama,Broken Vessels (1998)
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,Lovers on the Bridge The (Les Amants du Pont-Neuf) (1991)
2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,Late August Early September (Fin août début septembre) (1998)
2706,American Pie (1999),Comedy,American Pie (1999)
2707,Arlington Road (1999),Thriller,Arlington Road (1999)
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,Autumn Tale An (Conte d'automne) (1998)
2709,Muppets From Space (1999),Children's|Comedy,Muppets From Space (1999)
2710,"Blair Witch Project, The (1999)",Horror,Blair Witch Project The (1999)
2711,My Life So Far (1999),Drama,My Life So Far (1999)
2712,Eyes Wide Shut (1999),Drama,Eyes Wide Shut (1999)
2713,Lake Placid (1999),Horror|Thriller,Lake Placid (1999)
2714,"Wood, The (1999)",Drama,Wood The (1999)
2715,"Velocity of Gary, The (1998)",Comedy|Romance,Velocity of Gary The (1998)
2716,Ghostbusters (1984),Comedy|Horror,Ghostbusters (1984)
2717,Ghostbusters II (1989),Comedy|Horror,Ghostbusters II (1989)
2718,Drop Dead Gorgeous (1999),Comedy,Drop Dead Gorgeous (1999)
2719,"Haunting, The (1999)",Horror|Thriller,Haunting The (1999)
2720,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,Inspector Gadget (1999)
2721,Trick (1999),Romance,Trick (1999)
2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,Deep Blue Sea (1999)
2723,Mystery Men (1999),Action|Adventure|Comedy,Mystery Men (1999)
2724,Runaway Bride (1999),Comedy|Romance,Runaway Bride (1999)
2725,Twin Falls Idaho (1999),Drama,Twin Falls Idaho (1999)
2726,"Killing, The (1956)",Crime|Film-Noir,Killing The (1956)
2727,Killer's Kiss (1955),Film-Noir,Killer's Kiss (1955)
2728,Spartacus (1960),Drama,Spartacus (1960)
2729,Lolita (1962),Drama,Lolita (1962)
2730,Barry Lyndon (1975),Drama,Barry Lyndon (1975)
2731,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,400 Blows The (Les Quatre cents coups) (1959)
2732,Jules and Jim (Jules et Jim) (1961),Drama,Jules and Jim (Jules et Jim) (1961)
2733,Vibes (1988),Adventure|Comedy,Vibes (1988)
2734,"Mosquito Coast, The (1986)",Drama,Mosquito Coast The (1986)
2735,"Golden Child, The (1986)",Action|Adventure|Comedy,Golden Child The (1986)
2736,Brighton Beach Memoirs (1986),Comedy,Brighton Beach Memoirs (1986)
2737,Assassination (1987),Action,Assassination (1987)
2738,Crimes of the Heart (1986),Comedy|Drama,Crimes of the Heart (1986)
2739,"Color Purple, The (1985)",Drama,Color Purple The (1985)
2740,"Kindred, The (1986)",Horror,Kindred The (1986)
2741,No Mercy (1986),Action|Thriller,No Mercy (1986)
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,Ménage (Tenue de soirée) (1986)
2743,Native Son (1986),Drama,Native Son (1986)
2744,Otello (1986),Drama,Otello (1986)
2745,"Mission, The (1986)",Drama,Mission The (1986)
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,Little Shop of Horrors (1986)
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,Little Shop of Horrors The (1960)
2748,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure,Allan Quartermain and the Lost City of Gold (1987)
2749,"Morning After, The (1986)",Drama|Mystery,Morning After The (1986)
2750,Radio Days (1987),Comedy|Drama,Radio Days (1987)
2751,From the Hip (1987),Comedy,From the Hip (1987)
2752,Outrageous Fortune (1987),Comedy|Mystery,Outrageous Fortune (1987)
2753,"Bedroom Window, The (1987)",Thriller,Bedroom Window The (1987)
2754,Deadtime Stories (1987),Horror,Deadtime Stories (1987)
2755,Light of Day (1987),Drama,Light of Day (1987)
2756,Wanted: Dead or Alive (1987),Action,Wanted: Dead or Alive (1987)
2757,Frances (1982),Drama,Frances (1982)
2758,Plenty (1985),Drama,Plenty (1985)
2759,Dick (1999),Comedy,Dick (1999)
2760,"Gambler, The (A Játékos) (1997)",Drama,Gambler The (A Játékos) (1997)
2761,"Iron Giant, The (1999)",Animation|Children's,Iron Giant The (1999)
2762,"Sixth Sense, The (1999)",Thriller,Sixth Sense The (1999)
2763,"Thomas Crown Affair, The (1999)",Action|Thriller,Thomas Crown Affair The (1999)
